job_id,company_name,title,description,max_salary,pay_period,location,company_id,views,med_salary,min_salary,formatted_work_type,applies,original_listed_time,remote_allowed,job_posting_url,application_url,application_type,expiry,closed_time,formatted_experience_level,skills_desc,listed_time,posting_domain,sponsored,work_type,currency,compensation_type,normalized_salary,zip_code,fips
358267047,ADEPT HRM Solutions,Production Planner (Food Technologist),"Job Summary: We are seeking a skilled Production Planner with a background in Food Technology to oversee our production processes and ensure efficient and effective manufacturing operations. The Production Planner will be responsible for ensuring the production schedule is optimized, materials are available when needed, and products are manufactured to meet customer demand. The successful candidate will work closely with Production Team, Procurement, and Quality Assurance Departments to ensure that production schedules are met, and product quality is maintained.  Production Planner will work onsite in Concord/Charlotte NC. Responsibilities: Â· Develop and maintain an effective production plan to ensure that production targets are met in a timely and cost-effective manner. Â· Confirm that the production schedule is aligned with customer demand and sales forecasts and communicate any changes to the relevant departments. Â· Monitor inventory levels and liaise with the procurement team to ensure that raw materials and packaging materials are available as and when required. Â· Analyze production data to identify opportunities for process improvement, reduce waste and improve product quality. Â· Coordinate with the maintenance and production supervisor to ensure that equipment is in good working order. Â· Confirm compliance with all relevant health and safety regulations and company policies. Â· Confirm that all production-related documentation is accurate and up to date. Â· Confirm all quality measures are met for production. Requirements: Â· Bachelor's degree in Food Science, Food Technology, or related field. Â· Minimum of 3-5 years of experience in a production planning or related role within the food industry. Â· Strong analytical, problem-solving skills and the ability to analyze production data to identify trends and opportunities for improvement. Â· Excellent communication and interpersonal skills, with the ability to work effectively with a range of stakeholders. Â· Knowledge of food safety regulations and quality control standards. Â· Familiarity with production planning software and tools (SAP, MRP, MPSâ€¦.) Â· Strong organizational skills and the ability to manage multiple priorities simultaneously. Â· Understanding of production processes and supply chain management principles. Â· Ability to work independently and as part of a team. Â· Flexibility to work outside of regular business hours when required. Physical Capabilities Â· Ability to routinely carry and lift up to 50 lbs. Â· Frequent climbing, bending, reaching, stooping, kneeling, and stretching for extended periods of time. Â· Repeated lifting, carrying, pushing, pulling, and handling of products. Â· Extended standing or walking throughout the day. Â· Willing and able to operate powered industrial equipment including walkies, reach truck and stand ups. Â· Ability to use computer and telephones for extended periods of time. 
Salary: Depending on experience.Great Benefits Package with generous PTO ",,,"Concord, NC",348976,6,,,Full-time,1,1.71E+12,,https://www.linkedin.com/jobs/view/358267047/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1.71E+12,,,,1.71E+12,,0,FULL_TIME,,,,28025,37025
368586246,STL Fertility,Embryologist,"Job duties:To recover oocytes from follicular aspirates, to prepare spermatozoa used to fertilize these oocytes using intracytoplasmic sperm injection (ICSI) technique, to culture the resulting embryos, to use micromanipulation to assist the embryos in hatching and to perform trophectoderm biopsy, and to assist the physician in transferring embryos. To maintain and prepare sufficient stocks of all materials needed in the IVF procedures. All of the above duties are accomplished in such a way as to maximize the pregnancy rate achieved at the practice.
Essential Job Functions include: Perform clinical in vitro fertilization techniques. This includes obtaining a semen specimen and preparing it for insemination, retrieving oocytes from follicular aspirates, inseminating the oocytes by intracytoplasmic injection, culturing the resulting embryos, and assisting in the transfer of the embryos.Perform assisted fertilization techniques, including assisted hatching and trophectoderm biopsy.Cryopreservation and thawing of oocytes, embryos and spermatozoa.Extensive record keeping, including but not limited to; recording all IVF related paper work and entering data into practice EMR, recording and filling laboratory checks and cleaning check lists, maintaining records on all equipment present in the laboratory.Prepare semen specimens for intrauterine inseminations; perform semen analyses.Ensure quality control and maintain chain of custodyConduct chemical analyses of body fluids such as blood and semen to determine presence of normal and abnormal components.Analyze test results and enters findings in computer.Perform quality control studies to ensure accuracy of clinical data.Engage in medical research under direction of Laboratory Director.Perform routine preventative maintenance on assigned instruments and equipment according to established schedule and procedure.Verify instrument functioning by checking and calibrating specific lab instruments and documents data.Record on instrument logs any repairs, replacement, and maintenance needed of equipment.Report test results in timely fashion.Establish and maintain effective working relationships with patients, medical, and administrative staff.Review results to assure total accuracyPrepare for federal and state inspections to maintain licensure for CLIA and/or CAP
Education and Experience: Bachelor's degree (B. S.) from four-year college or university in biology, laboratory science or related fieldThree to five years related laboratory experience and/or training; or equivalent combination of education and experienceAbility to access, input, and retrieve information from a computer. Experience with EMR systems Knowledge of Microsoft products (Word, Excel, Outlook)
Competencies: Professional demeanor and attitude; excellent interpersonal skills, and the ability to demonstrate good judgmentAbility to communicate accurately and concisely with patients while demonstrating compassion and understanding for their situationExcellent interpersonal skills and ability to communicate effectively, with coworkers and supervisorsAbility to remain calm in stressful situationsAbility to multi-task and remain flexible within a dynamic office environment.Ability to work as part of a team 
Benefits: Heath, Dental, Vision insurance 401(k)Paid time off Comp. Days for Weekends
Schedule: Monday to Friday and occasional weekends at one location 
To submit your application:https://www.indeed.com/job/embryologist-944f8c0533634448
",,,"St Louis, MO",81247311,2,,,Full-time,,1.71E+12,,https://www.linkedin.com/jobs/view/368586246/?trk=jobs_biz_prem_srch,https://www.indeed.com/job/embryologist-944f8c0533634448,OffsiteApply,1.72E+12,,,,1.71E+12,,0,FULL_TIME,,,,63367,29183
445337908,Food Bank of Alaska,Chief Operating Officer,"The Chief Operations Officer (COO) position is an excellent opportunity for a highly motivated, mission-focused leader in operations. The COO is a key member of FBAâ€™s management team, responsible for the effective functioning of FBAâ€™s operations, including the warehouse, trucks and drivers, facilities, and equipment. This position is also responsible for all food resource activities.This is a full-time, exempt position which reports to the Chief Executive Officer, pay range $90,000 â€“ $110,000 annually. To apply send resume and cover letter to jobs@foodbankofalaska.orgPlanning and ManagementKey member of leadership team, with responsibility for input on all major decisions for FBAâ€™s future.Take an active role in strategic plan development and implementation.Take a visible role in FBAâ€™s relationship with the Feeding America network for the purposes of improving operational effectiveness and food sharing.OperationsTake primary responsibility for the analysis, improvement, and implementation of all warehouse operations, including inventory, storage and distribution. Ensure that FBA implements best practices in warehousing.Take primary responsibility for all food transportation, including inbound food and shipping to rural Alaska.Ensure that donor and partner agencies are served promptly, efficiently, equitable, and courteously.Ensure that FBAâ€™s facility and equipment are maintained appropriately, meeting all applicable regulations and codes. Develop plans pertaining to major repair, replacement or modification of facility systems and equipment.Establish, manage, and forecast expenditures and priorities on facilities and equipment and make recommendations for capital improvements.Food ResourcingTake primary responsibility for all incoming food to FBA, including food donations, USDA programs, and food purchases.Develop and maintain relationships with all local food donors, maintaining the highest standards of customer service. Actively seek new food donors. Ensure all food donors are recognized and thanked in a timely and appropriate manner.Conduct regular analysis of the food solicitation program and make recommendations for improvement.SupervisionDevelop, direct, and inspire operations staff.Ensure all activities are planned and completed in a timely and professional manner.Responsible for hiring, training, providing professional development opportunities and performance reviews for all operations staff.Here are some of the amazing benefits that come with this position:  A Premera Blue Cross Blue Shield Gold plan with very low employee costs.Principle Dental and Vision at a very low cost to employees. Free Life Insurance and AD&D. Paid time off, starting with 3 weeks accrued in the first year, increasing every year to 6 weeks. Approximately 13 paid holidays which include a full week in December. In addition, paid â€œsnow daysâ€ when weather conditions force workplace closures.A 403b retirement plan with an employer match. Hybrid/ flexible schedule opportunities.A Wellness Reimbursement Plan. An outstanding team and work environment. Administrative offices are pet friendly. Regular fun events for staff with contests, prizes, and food. A shared leave bank to cover employees when they have emergencies and have exhausted their personal leave.
",110000,YEARLY,"Anchorage, AK",8849197,7,,90000,Full-time,,1.71E+12,,https://www.linkedin.com/jobs/view/445337908/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1.72E+12,,,,1.71E+12,,0,FULL_TIME,USD,BASE_SALARY,100000,99501,2020
606178500,Jung & Vassar PC Attorneys At Law A Law Corp,Associate Attorney,"Big Island firm seeks associate ready for a change Our Kailua-Kona firm has a fantastic opportunity for a civil litigation associate interested in the full scope of litigation. Want to see your career grow and be mentored to handle all aspects of litigation? Want to have reasonable billable hours and be encouraged to enjoy a healthy work/life balance? Want the flexibility to expand your areas of practice, to earn a competitive salary, and a clear line to bonus opportunities? Are you ready to leave your big law firm, your government job, your solo practice, or just get started? Jung & Vassar, P.C. is a well-established Big Island civil litigation firm handling all aspects of litigation and weâ€™re looking for an interested associate ready to join us in our Kona office. About you: You are in good standing and currently licensed to practice law in the State of HawaiÊ»i. You have civil litigation experience or youâ€™re ready to learn. You are stable, drama-free, and know what makes you happy. You understand at all times the need to be respectful toward the judiciary, judges and staff. We like what we do, and think you should too.Interested? Send resume to: davidadmin@jungvassar.com
",135000,YEARLY,"Kailua-Kona, HI",53812339,3,,105000,Full-time,,1.71E+12,,https://www.linkedin.com/jobs/view/606178500/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1.72E+12,,,,1.71E+12,,0,FULL_TIME,USD,BASE_SALARY,120000,96740,15001
634823509,,HVAC Technician,"Service and installation of HVAC equipment, rooftop units, VRF sustems, PTAC units, duct installation. ductless mini split , control wiring ,VFD set up , piping ,brazing , blue prints ,communication and team work .",,,"Brooklyn, NY",,2,,,Full-time,,1.71E+12,,https://www.linkedin.com/jobs/view/634823509/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1.72E+12,,,,1.71E+12,,0,FULL_TIME,,,,11201,36047
658723396,Orlando Credit Union,External Mortgage Loan Officer,"Full job description SummaryWorks with branch team and members by telephone, in person, email and mail to provide a positive member experience. This is an outside sales / business development role as the External Mortgage Loan Officer attends functions or networking events outside of the office to promote and cross-sell various products and services. In this role, you will continually source, develop, and maintain a quality network of relationships that serves as a source of referrals.
Ideally, you network should consist of real estate professionals, builders, professional and personal contacts, as well as other valuable referral sources with the objective of servicing, maintaining, developing new relationships, increasing the loan portfolio, increasing revenue and identifying current and potential lending opportunities for the credit union. This person will provide personalized attention to all credit union members, attract new members and build and increase Orlando Credit Unionâ€™s brand in the communities we serve. Interpersonal communication skills are key in this role and previous residential lending experience is required.
Essential Duties and ResponsibilitiesCompliance with the Compliance with Bank Secrecy Act, OFAC and USA PATRIOT Act including Customer Identification Program, customer due diligence, identifying high risk accounts, reporting suspicious activities to Supervisor or other credit union leadership.Works with completed loan application or personally interviews applicant by phone or in person and requests specified information for loan application.Analyzes applicant financial status, credit, and available equity to determine feasibility of granting loan. Submits application to Mortgage Loan Processor for verification of information provided.Corresponds with or interviews applicants or creditors to resolve questions regarding application information.Orders appraisal when it is rendered that the borrower has enough equity to proceed with a loan application.Ensures Loan Estimate and all disclosures are sent to members in accordance with RESPA Guidelines.Confers with department personnel to aid in resolving mortgage application problems.Analyzes potential lending opportunities involved in each lending situation to further assist the borrower and increase the credit union's lending portfolio.Cross sells borrowers on the benefits of utilizing other credit union services.Represent OCU at external events to create awareness about Orlando Credit Union home loan products.Works with Real Estate Agents and community partners to develop deeper relationships and a greater understanding of OCUâ€™s home loan products.Support the Credit Union's culture of compliance by understanding and complying with all federal and state regulations, including the Bank Secrecy Act and OFAC as applicable, including but not limited to adherence with BSA/AML and OFAC policies and procedures regarding large currency transactions, monetary instruments, wire transfers, member identification, OFAC screening, the completion of training, and reporting suspicious activity to the BSA Officer.Other duties as assigned.
EducationLicensed through NMLS in Florida (required).Required 3 yearsâ€™ experience in mortgage origination and sales (preferred).Associate degree or higher in Business, Finance, or related field (preferred).
Basic SkillsInterpersonal communication skills are key in this role and previous residential lending experience is required.Comprehensive understanding of real estate lending products (required).Demonstrated verbal, mathematical, and written communications skills (required)Display accuracy and professionalism (required).Experience with Episys Quest (Symitar) (desired).Proficiency in Microsoft Office (preferred).Self-starter with the ability to provide results with limited supervision.Must be able to communicate and interact with all levels of the organization.Must be able to communicate with a wide variety of third-party vendors and branch support teams.Support and promote all credit union initiatives.AdditionalAbility to read and interpret Credit Reporting data.
Additional RequirementsCandidates must satisfactorily pass a criminal background check, drug screening, and credit check. The position is contingent upon meeting these prerequisite requirements.Staff are normally assigned to one branch, office location, or remote worksite, but will be required on occasion to work from a different location or branch and attend in-person meetings. Reliable transportation is necessary to fulfill this requirement.Candidates and employees may be assessed for their ability to perform the position's essential duties.To perform this job successfully, an individual must be able to perform each essential duty satisfactorily. The requirements listed above are representative of the knowledge, skill, and /or ability required. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.Physical requirements involve performing general office activities. The employee must be able to remain in a stationary position 70 percent of the time; frequently operate a telephone, computer, printer, copier, scanner, and fax machine; and occasionally move about inside the office to access file cabinets, office machinery, etc. Must frequently walk, reach with hands and arms, and will occasionally lift up to 25 pounds. All the positions at Orlando Credit Union require visual acuity, and the ability to communicate orally.To perform this job successfully, an individual must be able to satisfactorily perform each essential duty with or without accommodation. The requirements listed above are representative of the knowledge, skill, physical demands and /or ability necessary to achieve success in this role. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. Link: Accommodations | U.S. Department of Labor (dol.gov)
Orlando Credit Union is an Equal Opportunity EmployerAs an equal opportunity employer, Orlando Credit Union does not discriminate against any employee or candidate on the basis of age, race, gender identity, gender expression, genetic information, national origin, physical or mental disability, protected veteran status, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by all applicable federal, state, and local laws.
Benefits:Medical insuranceDental insuranceVision insurance401(k)Paid time offPaid holidaysEmployee discountsTuition ReimbursementProfessional Counseling & Family SupportAdditional benefits

",,,"Orlando, FL",40653883,2,,,Full-time,,1.71E+12,,https://www.linkedin.com/jobs/view/658723396/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1.72E+12,,,,1.71E+12,,0,FULL_TIME,,,,32801,12095
705356075,"Blackland Home Inspections, PLLC",TREC licensed Professional Home Inspector,"Candidate is required to have a valid professional home inspector's license, driver's license, reliable vehicle, current automobile insurance, a good driving record, Internet access and a cell phone. A full background check is required for employment. We provide generous compensation, benefits, tools, equipment, software, E&O insurance, and all back office support.
Must be a licensed Home Inspector in TexasMust have a dependable vehicle that can carry laddersMust be able to carry 50 poundsMust have great people skills, computer skills, and want to do something different every day
Serious applicants only. Email resume to Julie@BlacklandHomeInspections.com",28,HOURLY,Dallas-Fort Worth Metroplex,27169808,2,,24,Full-time,,1.71E+12,,https://www.linkedin.com/jobs/view/705356075/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1.72E+12,,,,1.71E+12,,0,FULL_TIME,USD,BASE_SALARY,54080,,
805229245,,"Manager, Retail Pharmacy","SUMMARY:Manages operation and supervises all departmental distribution/clinical and educational activities; plans, controls, coordinates and measures the work of the department.ESSENTIAL FUNCTIONS:Manages staff; interviews, hires and trains; evaluates employee performance; deals with performance problems as appropriate; delegates work assignments effectively.Assists in managing department budget.Manages Pharmacy operations and coordinates functions with the needs of other departments. Oversees and manages drug purchases, information and review for drug interactions.Benchmarks pharmacy operations with local/regional and national solutions.Critically reviews the medical literature; collates and summarizes studies and makes recommendations to the appropriate party.Networks with hospital departments, takes input and in conjunction with Administration and Pharmacy Department to develop projects, and monitors their progress to completion.Monitors pharmacy payment methodologies and pharmacy systems to ensure accuracy and understanding by staff.Assimilates pharmacy/hospital projects into presentations that can be conveyed in an interesting and positive manner on the hospitalâ€™s behalf.Adheres to TMC organizational and department-specific safety, confidentiality, values policies and standards.Performs related duties assigned.MINIMUM QUALIFICATIONSEDUCATION: Graduate of AACP accredited College of Pharmacy; preferred Masterâ€™s degree in Pharmacy.EXPEREINCE: Five (5) years of pharmacy experience, preferably in a supervisory or lead role.LICENSURE OR CERTIFICATION: Current Pharmacist licensure in Arizona.
",165000,YEARLY,"Tucson, AZ",,1,,110000,Full-time,,1.71E+12,,https://www.linkedin.com/jobs/view/805229245/?trk=jobs_biz_prem_srch,https://jobs.tmcaz.com/manager-pharmacy-retail/job/27853271,OffsiteApply,1.72E+12,,,,1.71E+12,,0,FULL_TIME,USD,BASE_SALARY,137500,85701,4019
844454682,,Commercial Property Manager,"Gordon Partners (www.gordonpartners.com) is seeking a committed individual who is willing to continue to grow our portfolio of owned and managed properties. Gordon Partners is a long-term holder of real estate and has set a pace to add 1-2 properties each year and is continuing the growth strategy. The position will work directly with both the director of property management as well as a principal of the company.
Applicant shall be:Independently motivated and organized.Able to function both independently and with team members.Proactive in seeking new vendors and vendor contracts, dedicated to maintaining clean/inviting properties and building strong relationships with tenants.Have an associates or college degree.Experience with CAM reconciliations and budgets.Have at least 3 years (5+ years is preferred) experience in Property Management (with at least 2 years in Retail or NNN properties).
Duties include:Monitoring and maintaining landlord and tenant relations.Managing vendor relations and development as well as coordination of property related issues.Frequent property visits and occasional day travel around Texas. Applicants should be proficient in:Microsoft WordOutlookSmart PhoneAdobe AcrobatKnowledgeable in Microsoft Excel and other computer skillsYardi (or like property management software)
Compensation shall be based on experience but shall be competitive with the industry rates. Benefits include healthcare, dental, vision, LTD and basic life with the option to add voluntary life insurance.Incentives/commissions for procuring new 3rd party management properties.
Resumes to be submitted to Matt Gordon, mgordon@gordonpartners.com.
Gordon Partners Management is a commercial real estate development and property management company specializing in retail shopping centers around Texas. Founded in 2006, Gordon Partners has more than 1,300,000 SF of retail space under management with 350+ tenants, 1,000,000 SF is owned by Gordon Partners. Gordon Partners operates as a boutique family office with a friendly and growth oriented business atmosphere.",,,"Houston, TX",,34,,,Full-time,12,1.71E+12,,https://www.linkedin.com/jobs/view/844454682/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1.73E+12,,,,1.71E+12,,0,FULL_TIME,,,,77002,48201
857299959,,SALES,"Business Telecommunications, Managed Networks low voltage wiring company Hiring sales positions both inside telephone sales and outside sales positions available. Compensation depending on experience.",90000,YEARLY,"Hackensack, NJ",,2,,40000,Full-time,,1.71E+12,,https://www.linkedin.com/jobs/view/857299959/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1.73E+12,,,,1.71E+12,,0,FULL_TIME,USD,BASE_SALARY,65000,7601,34003
